# X, Y, Z, rho
0.027 0 0.217 0
0.028 0 0.217 0
0.029 0 0.217 0
0.03 0 0.217 0
0.031 0 0.217 0
0.032 0 0.217 0
0.033 0 0.217 0
0.034 0 0.217 0
0.035 0 0.217 0
-0.035 0 0.218 0
-0.034 0 0.218 0
-0.033 0 0.218 0
-0.032 0 0.218 0
-0.031 0 0.218 0
-0.03 0 0.218 0
-0.029 0 0.218 0
-0.028 0 0.218 0
-0.027 0 0.218 0
-0.026 0 0.218 0
-0.025 0 0.218 0
-0.024 0 0.218 0
-0.023 0 0.218 0
-0.022 0 0.218 0
-0.021 0 0.218 0
-0.02 0 0.218 0
-0.019 0 0.218 0
-0.018 0 0.218 0
-0.017 0 0.218 0
-0.016 0 0.218 0
-0.015 0 0.218 0
-0.014 0 0.218 0
-0.013 0 0.218 0
-0.012 0 0.218 0
-0.011 0 0.218 0
-0.01 0 0.218 0
-0.009 0 0.218 0
-0.008 0 0.218 0
-0.007 0 0.218 0
-0.006 0 0.218 0
-0.005 0 0.218 0
-0.004 0 0.218 0
-0.003 0 0.218 0
-0.002 0 0.218 0
-0.001 0 0.218 0
0 0 0.218 0
0.001 0 0.218 1.89295e-10
0.002 0 0.218 1.78685e-08
0.003 0 0.218 1.31384e-09
0.004 0 0.218 0
0.005 0 0.218 0
0.006 0 0.218 0
0.007 0 0.218 0
0.008 0 0.218 0
0.009 0 0.218 0
0.01 0 0.218 0
0.011 0 0.218 0
0.012 0 0.218 0
0.013 0 0.218 0
0.014 0 0.218 0
0.015 0 0.218 0
0.016 0 0.218 0
0.017 0 0.218 0
0.018 0 0.218 0
0.019 0 0.218 0
0.02 0 0.218 0
0.021 0 0.218 0
0.022 0 0.218 0
0.023 0 0.218 0
0.024 0 0.218 0
0.025 0 0.218 0
0.026 0 0.218 0
0.027 0 0.218 0
0.028 0 0.218 0
0.029 0 0.218 0
0.03 0 0.218 0
0.031 0 0.218 0
0.032 0 0.218 0
0.033 0 0.218 0
0.034 0 0.218 0
0.035 0 0.218 0
-0.035 0 0.219 0
-0.034 0 0.219 0
-0.033 0 0.219 0
-0.032 0 0.219 0
-0.031 0 0.219 0
-0.03 0 0.219 0
-0.029 0 0.219 0
-0.028 0 0.219 0
-0.027 0 0.219 0
-0.026 0 0.219 0
-0.025 0 0.219 0
-0.024 0 0.219 0
-0.023 0 0.219 0
-0.022 0 0.219 0
-0.021 0 0.219 0
-0.02 0 0.219 0
-0.019 0 0.219 0
-0.018 0 0.219 0
-0.017 0 0.219 0
-0.016 0 0.219 0
-0.015 0 0.219 0
-0.014 0 0.219 0
-0.013 0 0.219 0
-0.012 0 0.219 0
-0.011 0 0.219 0
-0.01 0 0.219 0
-0.009 0 0.219 0
-0.008 0 0.219 0
-0.007 0 0.219 0
-0.006 0 0.219 0
-0.005 0 0.219 0
-0.004 0 0.219 0
-0.003 0 0.219 0
-0.002 0 0.219 0
-0.001 0 0.219 0
0 0 0.219 0
0.001 0 0.219 1.23432e-10
0.002 0 0.219 1.70807e-08
0.003 0 0.219 1.5946e-09
0.004 0 0.219 0
0.005 0 0.219 0
0.006 0 0.219 0
0.007 0 0.219 0
0.008 0 0.219 0
0.009 0 0.219 0
0.01 0 0.219 0
0.011 0 0.219 0
0.012 0 0.219 0
0.013 0 0.219 0
0.014 0 0.219 0
0.015 0 0.219 0
0.016 0 0.219 0
0.017 0 0.219 0
0.018 0 0.219 0
0.019 0 0.219 0
0.02 0 0.219 0
0.021 0 0.219 0
0.022 0 0.219 0
0.023 0 0.219 0
0.024 0 0.219 0
0.025 0 0.219 0
0.026 0 0.219 0
0.027 0 0.219 0
0.028 0 0.219 0
0.029 0 0.219 0
0.03 0 0.219 0
0.031 0 0.219 0
0.032 0 0.219 0
0.033 0 0.219 0
0.034 0 0.219 0
0.035 0 0.219 0
-0.035 0 0.22 0
-0.034 0 0.22 0
-0.033 0 0.22 0
-0.032 0 0.22 0
-0.031 0 0.22 0
-0.03 0 0.22 0
-0.029 0 0.22 0
-0.028 0 0.22 0
-0.027 0 0.22 0
-0.026 0 0.22 0
-0.025 0 0.22 0
-0.024 0 0.22 0
-0.023 0 0.22 0
-0.022 0 0.22 0
-0.021 0 0.22 0
-0.02 0 0.22 0
-0.019 0 0.22 0
-0.018 0 0.22 0
-0.017 0 0.22 0
-0.016 0 0.22 0
-0.015 0 0.22 0
-0.014 0 0.22 0
-0.013 0 0.22 0
-0.012 0 0.22 0
-0.011 0 0.22 0
-0.01 0 0.22 0
-0.009 0 0.22 0
-0.008 0 0.22 0
-0.007 0 0.22 0
-0.006 0 0.22 0
-0.005 0 0.22 0
-0.004 0 0.22 0
-0.003 0 0.22 0
-0.002 0 0.22 0
-0.001 0 0.22 0
0 0 0.22 0
0.001 0 0.22 7.86062e-11
0.002 0 0.22 1.62916e-08
0.003 0 0.22 1.87449e-09
0.004 0 0.22 0
0.005 0 0.22 0
0.006 0 0.22 0
0.007 0 0.22 0
0.008 0 0.22 0
0.009 0 0.22 0
0.01 0 0.22 0
0.011 0 0.22 0
0.012 0 0.22 0
0.013 0 0.22 0
0.014 0 0.22 0
0.015 0 0.22 0
0.016 0 0.22 0
0.017 0 0.22 0
0.018 0 0.22 0
0.019 0 0.22 0
0.02 0 0.22 0
0.021 0 0.22 0
0.022 0 0.22 0
0.023 0 0.22 0
0.024 0 0.22 0
0.025 0 0.22 0
0.026 0 0.22 0
0.027 0 0.22 0
0.028 0 0.22 0
0.029 0 0.22 0
0.03 0 0.22 0
0.031 0 0.22 0
0.032 0 0.22 0
0.033 0 0.22 0
0.034 0 0.22 0
0.035 0 0.22 0
-0.035 0 0.221 0
-0.034 0 0.221 0
-0.033 0 0.221 0
-0.032 0 0.221 0
-0.031 0 0.221 0
-0.03 0 0.221 0
-0.029 0 0.221 0
-0.028 0 0.221 0
-0.027 0 0.221 0
-0.026 0 0.221 0
-0.025 0 0.221 0
-0.024 0 0.221 0
-0.023 0 0.221 0
-0.022 0 0.221 0
-0.021 0 0.221 0
-0.02 0 0.221 0
-0.019 0 0.221 0
-0.018 0 0.221 0
-0.017 0 0.221 0
-0.016 0 0.221 0
-0.015 0 0.221 0
-0.014 0 0.221 0
-0.013 0 0.221 0
-0.012 0 0.221 0
-0.011 0 0.221 0
-0.01 0 0.221 0
-0.009 0 0.221 0
-0.008 0 0.221 0
-0.007 0 0.221 0
-0.006 0 0.221 0
-0.005 0 0.221 0
-0.004 0 0.221 0
-0.003 0 0.221 0
-0.002 0 0.221 0
-0.001 0 0.221 0
0 0 0.221 0
0.001 0 0.221 4.87046e-11
0.002 0 0.221 1.55118e-08
0.003 0 0.221 2.14853e-09
0.004 0 0.221 0
0.005 0 0.221 0
0.006 0 0.221 0
0.007 0 0.221 0
0.008 0 0.221 0
0.009 0 0.221 0
0.01 0 0.221 0
0.011 0 0.221 0
0.012 0 0.221 0
0.013 0 0.221 0
0.014 0 0.221 0
0.015 0 0.221 0
0.016 0 0.221 0
0.017 0 0.221 0
0.018 0 0.221 0
0.019 0 0.221 0
0.02 0 0.221 0
0.021 0 0.221 0
0.022 0 0.221 0
0.023 0 0.221 0
0.024 0 0.221 0
0.025 0 0.221 0
0.026 0 0.221 0
0.027 0 0.221 0
0.028 0 0.221 0
0.029 0 0.221 0
0.03 0 0.221 0
0.031 0 0.221 0
0.032 0 0.221 0
0.033 0 0.221 0
0.034 0 0.221 0
0.035 0 0.221 0
-0.035 0 0.222 0
-0.034 0 0.222 0
-0.033 0 0.222 0
-0.032 0 0.222 0
-0.031 0 0.222 0
-0.03 0 0.222 0
-0.029 0 0.222 0
-0.028 0 0.222 0
-0.027 0 0.222 0
-0.026 0 0.222 0
-0.025 0 0.222 0
-0.024 0 0.222 0
-0.023 0 0.222 0
-0.022 0 0.222 0
-0.021 0 0.222 0
-0.02 0 0.222 0
-0.019 0 0.222 0
-0.018 0 0.222 0
-0.017 0 0.222 0
-0.016 0 0.222 0
-0.015 0 0.222 0
-0.014 0 0.222 0
-0.013 0 0.222 0
-0.012 0 0.222 0
-0.011 0 0.222 0
-0.01 0 0.222 0
-0.009 0 0.222 0
-0.008 0 0.222 0
-0.007 0 0.222 0
-0.006 0 0.222 0
-0.005 0 0.222 0
-0.004 0 0.222 0
-0.003 0 0.222 0
-0.002 0 0.222 0
-0.001 0 0.222 0
0 0 0.222 0
0.001 0 0.222 2.92004e-11
0.002 0 0.222 1.47481e-08
0.003 0 0.222 2.41331e-09
0.004 0 0.222 0
0.005 0 0.222 0
0.006 0 0.222 0
0.007 0 0.222 0
0.008 0 0.222 0
0.009 0 0.222 0
0.01 0 0.222 0
0.011 0 0.222 0
0.012 0 0.222 0
0.013 0 0.222 0
0.014 0 0.222 0
0.015 0 0.222 0
0.016 0 0.222 0
0.017 0 0.222 0
0.018 0 0.222 0
0.019 0 0.222 0
0.02 0 0.222 0
0.021 0 0.222 0
0.022 0 0.222 0
0.023 0 0.222 0
0.024 0 0.222 0
0.025 0 0.222 0
0.026 0 0.222 0
0.027 0 0.222 0
0.028 0 0.222 0
0.029 0 0.222 0
0.03 0 0.222 0
0.031 0 0.222 0
0.032 0 0.222 0
0.033 0 0.222 0
0.034 0 0.222 0
0.035 0 0.222 0
-0.035 0 0.223 0
-0.034 0 0.223 0
-0.033 0 0.223 0
-0.032 0 0.223 0
-0.031 0 0.223 0
-0.03 0 0.223 0
-0.029 0 0.223 0
-0.028 0 0.223 0
-0.027 0 0.223 0
-0.026 0 0.223 0
-0.025 0 0.223 0
-0.024 0 0.223 0
-0.023 0 0.223 0
-0.022 0 0.223 0
-0.021 0 0.223 0
-0.02 0 0.223 0
-0.019 0 0.223 0
-0.018 0 0.223 0
-0.017 0 0.223 0
-0.016 0 0.223 0
-0.015 0 0.223 0
-0.014 0 0.223 0
-0.013 0 0.223 0
-0.012 0 0.223 0
-0.011 0 0.223 0
-0.01 0 0.223 0
-0.009 0 0.223 0
-0.008 0 0.223 0
-0.007 0 0.223 0
-0.006 0 0.223 0
-0.005 0 0.223 0
-0.004 0 0.223 0
-0.003 0 0.223 0
-0.002 0 0.223 0
-0.001 0 0.223 0
0 0 0.223 0
0.001 0 0.223 1.6784e-11
0.002 0 0.223 1.40059e-08
0.003 0 0.223 2.66644e-09
0.004 0 0.223 0
0.005 0 0.223 0
0.006 0 0.223 0
0.007 0 0.223 0
0.008 0 0.223 0
0.009 0 0.223 0
0.01 0 0.223 0
0.011 0 0.223 0
0.012 0 0.223 0
0.013 0 0.223 0
0.014 0 0.223 0
0.015 0 0.223 0
0.016 0 0.223 0
0.017 0 0.223 0
0.018 0 0.223 0
0.019 0 0.223 0
0.02 0 0.223 0
0.021 0 0.223 0
0.022 0 0.223 0
0.023 0 0.223 0
0.024 0 0.223 0
0.025 0 0.223 0
0.026 0 0.223 0
0.027 0 0.223 0
0.028 0 0.223 0
0.029 0 0.223 0
0.03 0 0.223 0
0.031 0 0.223 0
0.032 0 0.223 0
0.033 0 0.223 0
0.034 0 0.223 0
0.035 0 0.223 0
-0.035 0 0.224 0
-0.034 0 0.224 0
-0.033 0 0.224 0
-0.032 0 0.224 0
-0.031 0 0.224 0
-0.03 0 0.224 0
-0.029 0 0.224 0
-0.028 0 0.224 0
-0.027 0 0.224 0
-0.026 0 0.224 0
-0.025 0 0.224 0
-0.024 0 0.224 0
-0.023 0 0.224 0
-0.022 0 0.224 0
-0.021 0 0.224 0
-0.02 0 0.224 0
-0.019 0 0.224 0
-0.018 0 0.224 0
-0.017 0 0.224 0
-0.016 0 0.224 0
-0.015 0 0.224 0
-0.014 0 0.224 0
-0.013 0 0.224 0
-0.012 0 0.224 0
-0.011 0 0.224 0
-0.01 0 0.224 0
-0.009 0 0.224 0
-0.008 0 0.224 0
-0.007 0 0.224 0
-0.006 0 0.224 0
-0.005 0 0.224 0
-0.004 0 0.224 0
-0.003 0 0.224 0
-0.002 0 0.224 0
-0.001 0 0.224 0
0 0 0.224 0
0.001 0 0.224 9.10233e-12
0.002 0 0.224 1.32883e-08
0.003 0 0.224 2.90658e-09
0.004 0 0.224 0
0.005 0 0.224 0
0.006 0 0.224 0
0.007 0 0.224 0
0.008 0 0.224 0
0.009 0 0.224 0
0.01 0 0.224 0
0.011 0 0.224 0
0.012 0 0.224 0
0.013 0 0.224 0
0.014 0 0.224 0
0.015 0 0.224 0
0.016 0 0.224 0
0.017 0 0.224 0
0.018 0 0.224 0
0.019 0 0.224 0
0.02 0 0.224 0
0.021 0 0.224 0
0.022 0 0.224 0
0.023 0 0.224 0
0.024 0 0.224 0
0.025 0 0.224 0
0.026 0 0.224 0
0.027 0 0.224 0
0.028 0 0.224 0
0.029 0 0.224 0
0.03 0 0.224 0
0.031 0 0.224 0
0.032 0 0.224 0
0.033 0 0.224 0
0.034 0 0.224 0
0.035 0 0.224 0
-0.035 0 0.225 0
-0.034 0 0.225 0
-0.033 0 0.225 0
-0.032 0 0.225 0
-0.031 0 0.225 0
-0.03 0 0.225 0
-0.029 0 0.225 0
-0.028 0 0.225 0
-0.027 0 0.225 0
-0.026 0 0.225 0
-0.025 0 0.225 0
-0.024 0 0.225 0
-0.023 0 0.225 0
-0.022 0 0.225 0
-0.021 0 0.225 0
-0.02 0 0.225 0
-0.019 0 0.225 0
-0.018 0 0.225 0
-0.017 0 0.225 0
-0.016 0 0.225 0
-0.015 0 0.225 0
-0.014 0 0.225 0
-0.013 0 0.225 0
-0.012 0 0.225 0
-0.011 0 0.225 0
-0.01 0 0.225 0
-0.009 0 0.225 0
-0.008 0 0.225 0
-0.007 0 0.225 0
-0.006 0 0.225 0
-0.005 0 0.225 0
-0.004 0 0.225 0
-0.003 0 0.225 0
-0.002 0 0.225 0
-0.001 0 0.225 0
0 0 0.225 0
0.001 0 0.225 4.58807e-12
0.002 0 0.225 1.25967e-08
0.003 0 0.225 3.13306e-09
0.004 0 0.225 0
0.005 0 0.225 0
0.006 0 0.225 0
0.007 0 0.225 0
0.008 0 0.225 0
0.009 0 0.225 0
0.01 0 0.225 0
0.011 0 0.225 0
0.012 0 0.225 0
0.013 0 0.225 0
0.014 0 0.225 0
0.015 0 0.225 0
0.016 0 0.225 0
0.017 0 0.225 0
0.018 0 0.225 0
0.019 0 0.225 0
0.02 0 0.225 0
0.021 0 0.225 0
0.022 0 0.225 0
0.023 0 0.225 0
0.024 0 0.225 0
0.025 0 0.225 0
0.026 0 0.225 0
0.027 0 0.225 0
0.028 0 0.225 0
0.029 0 0.225 0
0.03 0 0.225 0
0.031 0 0.225 0
0.032 0 0.225 0
0.033 0 0.225 0
0.034 0 0.225 0
0.035 0 0.225 0
-0.035 0 0.226 0
-0.034 0 0.226 0
-0.033 0 0.226 0
-0.032 0 0.226 0
-0.031 0 0.226 0
-0.03 0 0.226 0
-0.029 0 0.226 0
-0.028 0 0.226 0
-0.027 0 0.226 0
-0.026 0 0.226 0
-0.025 0 0.226 0
-0.024 0 0.226 0
-0.023 0 0.226 0
-0.022 0 0.226 0
-0.021 0 0.226 0
-0.02 0 0.226 0
-0.019 0 0.226 0
-0.018 0 0.226 0
-0.017 0 0.226 0
-0.016 0 0.226 0
-0.015 0 0.226 0
-0.014 0 0.226 0
-0.013 0 0.226 0
-0.012 0 0.226 0
-0.011 0 0.226 0
-0.01 0 0.226 0
-0.009 0 0.226 0
-0.008 0 0.226 0
-0.007 0 0.226 0
-0.006 0 0.226 0
-0.005 0 0.226 0
-0.004 0 0.226 0
-0.003 0 0.226 0
-0.002 0 0.226 0
-0.001 0 0.226 0
0 0 0.226 0
0.001 0 0.226 2.10675e-12
0.002 0 0.226 1.19319e-08
0.003 0 0.226 3.3456e-09
0.004 0 0.226 0
0.005 0 0.226 0
0.006 0 0.226 0
0.007 0 0.226 0
0.008 0 0.226 0
0.009 0 0.226 0
0.01 0 0.226 0
0.011 0 0.226 0
0.012 0 0.226 0
0.013 0 0.226 0
0.014 0 0.226 0
0.015 0 0.226 0
0.016 0 0.226 0
0.017 0 0.226 0
0.018 0 0.226 0
0.019 0 0.226 0
0.02 0 0.226 0
0.021 0 0.226 0
0.022 0 0.226 0
0.023 0 0.226 0
0.024 0 0.226 0
0.025 0 0.226 0
0.026 0 0.226 0
0.027 0 0.226 0
0.028 0 0.226 0
0.029 0 0.226 0
0.03 0 0.226 0
0.031 0 0.226 0
0.032 0 0.226 0
0.033 0 0.226 0
0.034 0 0.226 0
0.035 0 0.226 0
-0.035 0 0.227 0
-0.034 0 0.227 0
-0.033 0 0.227 0
-0.032 0 0.227 0
-0.031 0 0.227 0
-0.03 0 0.227 0
-0.029 0 0.227 0
-0.028 0 0.227 0
-0.027 0 0.227 0
-0.026 0 0.227 0
-0.025 0 0.227 0
-0.024 0 0.227 0
-0.023 0 0.227 0
-0.022 0 0.227 0
-0.021 0 0.227 0
-0.02 0 0.227 0
-0.019 0 0.227 0
-0.018 0 0.227 0
-0.017 0 0.227 0
-0.016 0 0.227 0
-0.015 0 0.227 0
-0.014 0 0.227 0
-0.013 0 0.227 0
-0.012 0 0.227 0
-0.011 0 0.227 0
-0.01 0 0.227 0
-0.009 0 0.227 0
-0.008 0 0.227 0
-0.007 0 0.227 0
-0.006 0 0.227 0
-0.005 0 0.227 0
-0.004 0 0.227 0
-0.003 0 0.227 0
-0.002 0 0.227 0
-0.001 0 0.227 0
0 0 0.227 0
0.001 0 0.227 8.75243e-13
0.002 0 0.227 1.12941e-08
0.003 0 0.227 3.54425e-09
0.004 0 0.227 0
0.005 0 0.227 0
0.006 0 0.227 0
0.007 0 0.227 0
0.008 0 0.227 0
0.009 0 0.227 0
0.01 0 0.227 0
0.011 0 0.227 0
0.012 0 0.227 0
0.013 0 0.227 0
0.014 0 0.227 0
0.015 0 0.227 0
0.016 0 0.227 0
0.017 0 0.227 0
0.018 0 0.227 0
0.019 0 0.227 0
0.02 0 0.227 0
0.021 0 0.227 0
0.022 0 0.227 0
0.023 0 0.227 0
0.024 0 0.227 0
0.025 0 0.227 0
0.026 0 0.227 0
0.027 0 0.227 0
0.028 0 0.227 0
0.029 0 0.227 0
0.03 0 0.227 0
0.031 0 0.227 0
0.032 0 0.227 0
0.033 0 0.227 0
0.034 0 0.227 0
0.035 0 0.227 0
-0.035 0 0.228 0
-0.034 0 0.228 0
-0.033 0 0.228 0
-0.032 0 0.228 0
-0.031 0 0.228 0
-0.03 0 0.228 0
-0.029 0 0.228 0
-0.028 0 0.228 0
-0.027 0 0.228 0
-0.026 0 0.228 0
-0.025 0 0.228 0
-0.024 0 0.228 0
-0.023 0 0.228 0
-0.022 0 0.228 0
-0.021 0 0.228 0
-0.02 0 0.228 0
-0.019 0 0.228 0
-0.018 0 0.228 0
-0.017 0 0.228 0
-0.016 0 0.228 0
-0.015 0 0.228 0
-0.014 0 0.228 0
-0.013 0 0.228 0
-0.012 0 0.228 0
-0.011 0 0.228 0
-0.01 0 0.228 0
-0.009 0 0.228 0
-0.008 0 0.228 0
-0.007 0 0.228 0
-0.006 0 0.228 0
-0.005 0 0.228 0
-0.004 0 0.228 0
-0.003 0 0.228 0
-0.002 0 0.228 0
-0.001 0 0.228 0
0 0 0.228 0
0.001 0 0.228 3.19595e-13
0.002 0 0.228 1.0683e-08
0.003 0 0.228 3.72916e-09
0.004 0 0.228 0
0.005 0 0.228 0
0.006 0 0.228 0
0.007 0 0.228 0
0.008 0 0.228 0
0.009 0 0.228 0
0.01 0 0.228 0
0.011 0 0.228 0
0.012 0 0.228 0
0.013 0 0.228 0
0.014 0 0.228 0
0.015 0 0.228 0
0.016 0 0.228 0
0.017 0 0.228 0
0.018 0 0.228 0
0.019 0 0.228 0
0.02 0 0.228 0
0.021 0 0.228 0
0.022 0 0.228 0
0.023 0 0.228 0
0.024 0 0.228 0
0.025 0 0.228 0
0.026 0 0.228 0
0.027 0 0.228 0
0.028 0 0.228 0
0.029 0 0.228 0
0.03 0 0.228 0
0.031 0 0.228 0
0.032 0 0.228 0
0.033 0 0.228 0
0.034 0 0.228 0
0.035 0 0.228 0
-0.035 0 0.229 0
-0.034 0 0.229 0
-0.033 0 0.229 0
-0.032 0 0.229 0
-0.031 0 0.229 0
-0.03 0 0.229 0
-0.029 0 0.229 0
-0.028 0 0.229 0
-0.027 0 0.229 0
-0.026 0 0.229 0
-0.025 0 0.229 0
-0.024 0 0.229 0
-0.023 0 0.229 0
-0.022 0 0.229 0
-0.021 0 0.229 0
-0.02 0 0.229 0
-0.019 0 0.229 0
-0.018 0 0.229 0
-0.017 0 0.229 0
-0.016 0 0.229 0
-0.015 0 0.229 0
-0.014 0 0.229 0
-0.013 0 0.229 0
-0.012 0 0.229 0
-0.011 0 0.229 0
-0.01 0 0.229 0
-0.009 0 0.229 0
-0.008 0 0.229 0
-0.007 0 0.229 0
-0.006 0 0.229 0
-0.005 0 0.229 0
-0.004 0 0.229 0
-0.003 0 0.229 0
-0.002 0 0.229 0
-0.001 0 0.229 0
0 0 0.229 0
0.001 0 0.229 1.01587e-13
0.002 0 0.229 1.0098e-08
0.003 0 0.229 3.90073e-09
0.004 0 0.229 0
0.005 0 0.229 0
0.006 0 0.229 0
0.007 0 0.229 0
0.008 0 0.229 0
0.009 0 0.229 0
0.01 0 0.229 0
0.011 0 0.229 0
0.012 0 0.229 0
0.013 0 0.229 0
0.014 0 0.229 0
0.015 0 0.229 0
0.016 0 0.229 0
0.017 0 0.229 0
0.018 0 0.229 0
0.019 0 0.229 0
0.02 0 0.229 0
0.021 0 0.229 0
0.022 0 0.229 0
0.023 0 0.229 0
0.024 0 0.229 0
0.025 0 0.229 0
0.026 0 0.229 0
0.027 0 0.229 0
0.028 0 0.229 0
0.029 0 0.229 0
0.03 0 0.229 0
0.031 0 0.229 0
0.032 0 0.229 0
0.033 0 0.229 0
0.034 0 0.229 0
0.035 0 0.229 0
-0.035 0 0.23 0
-0.034 0 0.23 0
-0.033 0 0.23 0
-0.032 0 0.23 0
-0.031 0 0.23 0
-0.03 0 0.23 0
-0.029 0 0.23 0
-0.028 0 0.23 0
-0.027 0 0.23 0
-0.026 0 0.23 0
-0.025 0 0.23 0
-0.024 0 0.23 0
-0.023 0 0.23 0
-0.022 0 0.23 0
-0.021 0 0.23 0
-0.02 0 0.23 0
-0.019 0 0.23 0
-0.018 0 0.23 0
-0.017 0 0.23 0
-0.016 0 0.23 0
-0.015 0 0.23 0
-0.014 0 0.23 0
-0.013 0 0.23 0
-0.012 0 0.23 0
-0.011 0 0.23 0
-0.01 0 0.23 0
-0.009 0 0.23 0
-0.008 0 0.23 0
-0.007 0 0.23 0
-0.006 0 0.23 0
-0.005 0 0.23 0
-0.004 0 0.23 0
-0.003 0 0.23 0
-0.002 0 0.23 0
-0.001 0 0.23 0
0 0 0.23 0
0.001 0 0.23 2.72656e-14
0.002 0 0.23 9.53845e-09
0.003 0 0.23 4.05949e-09
0.004 0 0.23 0
0.005 0 0.23 0
0.006 0 0.23 0
0.007 0 0.23 0
0.008 0 0.23 0
0.009 0 0.23 0
0.01 0 0.23 0
0.011 0 0.23 0
0.012 0 0.23 0
0.013 0 0.23 0
0.014 0 0.23 0
0.015 0 0.23 0
0.016 0 0.23 0
0.017 0 0.23 0
0.018 0 0.23 0
0.019 0 0.23 0
0.02 0 0.23 0
0.021 0 0.23 0
0.022 0 0.23 0
0.023 0 0.23 0
0.024 0 0.23 0
0.025 0 0.23 0
0.026 0 0.23 0
0.027 0 0.23 0
0.028 0 0.23 0
0.029 0 0.23 0
0.03 0 0.23 0
0.031 0 0.23 0
0.032 0 0.23 0
0.033 0 0.23 0
0.034 0 0.23 0
0.035 0 0.23 0
-0.035 0 0.231 0
-0.034 0 0.231 0
-0.033 0 0.231 0
-0.032 0 0.231 0
-0.031 0 0.231 0
-0.03 0 0.231 0
-0.029 0 0.231 0
-0.028 0 0.231 0
-0.027 0 0.231 0
-0.026 0 0.231 0
-0.025 0 0.231 0
-0.024 0 0.231 0
-0.023 0 0.231 0
-0.022 0 0.231 0
-0.021 0 0.231 0
-0.02 0 0.231 0
-0.019 0 0.231 0
-0.018 0 0.231 0
-0.017 0 0.231 0
-0.016 0 0.231 0
-0.015 0 0.231 0
-0.014 0 0.231 0
-0.013 0 0.231 0
-0.012 0 0.231 0
-0.011 0 0.231 0
-0.01 0 0.231 0
-0.009 0 0.231 0
-0.008 0 0.231 0
-0.007 0 0.231 0
-0.006 0 0.231 0
-0.005 0 0.231 0
-0.004 0 0.231 0
-0.003 0 0.231 0
-0.002 0 0.231 0
-0.001 0 0.231 0
0 0 0.231 0
0.001 0 0.231 6.82832e-15
0.002 0 0.231 9.00347e-09
0.003 0 0.231 4.20597e-09
0.004 0 0.231 0
0.005 0 0.231 0
0.006 0 0.231 0
0.007 0 0.231 0
0.008 0 0.231 0
0.009 0 0.231 0
0.01 0 0.231 0
0.011 0 0.231 0
0.012 0 0.231 0
0.013 0 0.231 0
0.014 0 0.231 0
0.015 0 0.231 0
0.016 0 0.231 0
0.017 0 0.231 0
0.018 0 0.231 0
0.019 0 0.231 0
0.02 0 0.231 0
0.021 0 0.231 0
0.022 0 0.231 0
0.023 0 0.231 0
0.024 0 0.231 0
0.025 0 0.231 0
0.026 0 0.231 0
0.027 0 0.231 0
0.028 0 0.231 0
0.029 0 0.231 0
0.03 0 0.231 0
0.031 0 0.231 0
0.032 0 0.231 0
0.033 0 0.231 0
0.034 0 0.231 0
0.035 0 0.231 0
-0.035 0 0.232 0
-0.034 0 0.232 0
-0.033 0 0.232 0
-0.032 0 0.232 0
-0.031 0 0.232 0
-0.03 0 0.232 0
-0.029 0 0.232 0
-0.028 0 0.232 0
-0.027 0 0.232 0
-0.026 0 0.232 0
-0.025 0 0.232 0
-0.024 0 0.232 0
-0.023 0 0.232 0
-0.022 0 0.232 0
-0.021 0 0.232 0
-0.02 0 0.232 0
-0.019 0 0.232 0
-0.018 0 0.232 0
-0.017 0 0.232 0
-0.016 0 0.232 0
-0.015 0 0.232 0
-0.014 0 0.232 0
-0.013 0 0.232 0
-0.012 0 0.232 0
-0.011 0 0.232 0
-0.01 0 0.232 0
-0.009 0 0.232 0
-0.008 0 0.232 0
-0.007 0 0.232 0
-0.006 0 0.232 0
-0.005 0 0.232 0
-0.004 0 0.232 0
-0.003 0 0.232 0
-0.002 0 0.232 0
-0.001 0 0.232 0
0 0 0.232 0
0.001 0 0.232 2.0616e-15
0.002 0 0.232 8.49218e-09
0.003 0 0.232 4.34082e-09
0.004 0 0.232 0
0.005 0 0.232 0
0.006 0 0.232 0
0.007 0 0.232 0
0.008 0 0.232 0
0.009 0 0.232 0
0.01 0 0.232 0
0.011 0 0.232 0
0.012 0 0.232 0
0.013 0 0.232 0
0.014 0 0.232 0
0.015 0 0.232 0
0.016 0 0.232 0
0.017 0 0.232 0
0.018 0 0.232 0
0.019 0 0.232 0
0.02 0 0.232 0
0.021 0 0.232 0
0.022 0 0.232 0
0.023 0 0.232 0
0.024 0 0.232 0
0.025 0 0.232 0
0.026 0 0.232 0
0.027 0 0.232 0
0.028 0 0.232 0
0.029 0 0.232 0
0.03 0 0.232 0
0.031 0 0.232 0
0.032 0 0.232 0
0.033 0 0.232 0
0.034 0 0.232 0
0.035 0 0.232 0
-0.035 0 0.233 0
-0.034 0 0.233 0
-0.033 0 0.233 0
-0.032 0 0.233 0
-0.031 0 0.233 0
-0.03 0 0.233 0
-0.029 0 0.233 0
-0.028 0 0.233 0
-0.027 0 0.233 0
-0.026 0 0.233 0
-0.025 0 0.233 0
-0.024 0 0.233 0
-0.023 0 0.233 0
-0.022 0 0.233 0
-0.021 0 0.233 0
-0.02 0 0.233 0
-0.019 0 0.233 0
-0.018 0 0.233 0
-0.017 0 0.233 0
-0.016 0 0.233 0
-0.015 0 0.233 0
-0.014 0 0.233 0
-0.013 0 0.233 0
-0.012 0 0.233 0
-0.011 0 0.233 0
